new_id,id,assoc_wdid,assoc_stream_id,water_division,water_district,stream_name,structure_category,location_on_google_maps,latitude,longitude,ah_tot_score,ph_tot_score,rec_tot_score,wc_tot_score
823,209,,178190,1,5,North Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.2284405273842,-105.283612442584,20z",40.2284,-105.2836,0.562559692,0.360508869,0.651482665,0.451385768
824,210,,178190,1,5,North Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.2277842986448,-105.285475612577,20z",40.2278,-105.2855,0.570973951,0.359971331,0.651188679,0.521375048
825,211,,178190,1,5,North Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.2340488460335,-105.287891707618,20z",40.234,-105.2879,0.579347182,0.359433793,0.649464629,0.473997404
826,212,,178190,1,5,North Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.2343505999372,-105.287939292296,20z",40.2344,-105.2879,0.587743481,0.359254614,0.64946023,0.49317673
827,213,,178190,1,5,North Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.2387211572825,-105.289249344,20z",40.2387,-105.2892,0.587739913,0.359075435,0.648025569,0.493172705
828,214,,178190,1,5,North Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.2389411462389,-105.289113822581,20z",40.2389,-105.2891,0.58773958,0.358896255,0.647991501,0.49317233
829,215,,178190,1,5,North Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.2390839604756,-105.288968896392,20z",40.2391,-105.289,0.619225703,0.358717076,0.647953632,0.547883133
830,216,501042,178190,1,5,North Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.2487668427027,-105.296946537865,20z",40.2488,-105.2969,0.630951849,0.358358717,0.642268713,0.54932817
831,218,500511,178190,1,5,North Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.2257301820329,-105.350927834864,20z",40.2257,-105.3509,0.587817771,0.160544705,0.291926163,0.509371157
832,220,,178190,1,5,North Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.2202261934262,-105.368368617856,20z",40.2202,-105.3684,0.587770446,0.357283641,0.609352376,0.225094366
833,221,,178190,1,5,North Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.2121544046145,-105.392729840609,20z",40.2122,-105.3927,0.73448427,0.357104462,0.59859036,0.60058892
834,227,,178354,1,6,Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@40.0723852972553,-105.077230163709,20z",40.0724,-105.0772,0.32562733,0.176670848,0.322827376,0.40053928
835,228,600515,178354,1,6,Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@40.0553777376338,-105.108717620303,20z",40.0554,-105.1087,0.432680566,0.177387565,0.322845866,0.316095744
836,229,,178354,1,6,Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@40.0518639816806,-105.117263454513,20z",40.0519,-105.1173,0.441745619,0.177566744,0.321992961,0.312318813
837,235,,178354,1,6,Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@40.0515787347068,-105.178011328616,20z",40.0516,-105.178,0.272880398,0.175237413,0.31593184,0.39889759
838,236,,178354,1,6,Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@40.0516020600813,-105.178442922113,20z",40.0516,-105.1784,0.371303498,0.175058233,0.316081011,0.320184408
839,239,600528,178354,1,6,Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@40.0364132999005,-105.205641837701,20z",40.0364,-105.2056,NA,0.175774951,NA,NA
840,241,600528,178354,1,6,Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@40.0364187326039,-105.205128534059,20z",40.0364,-105.2051,NA,0.17595413,NA,NA
841,242,600528,178354,1,6,Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@40.0364102529783,-105.204852305704,20z",40.0364,-105.2049,NA,0.176133309,NA,NA
842,243,,178354,1,6,Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@40.0319679571127,-105.221180860837,20z",40.032,-105.2212,0.321292049,0.174699875,0.324242507,0.357609374
843,244,,178354,1,6,Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@40.0317184042232,-105.222830665387,20z",40.0317,-105.2228,0.042003912,0.174520695,0.324505891,0.257422257
844,249,,178354,1,6,Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@40.0046248237303,-105.333002043302,20z",40.0046,-105.333,0.536023036,0.368571941,0.635684891,0.502596304
845,250,,178354,1,6,Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@40.0059859302927,-105.340468442215,20z",40.006,-105.3405,0.251899409,0.367496864,0.632092733,0.500089251
846,251,,178354,1,6,Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@40.0061280738956,-105.341664540367,20z",40.0061,-105.3417,0.401352445,0.367317685,0.631511827,0.578541133
847,254,,178467,1,6,North Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@39.9898170511566,-105.503073256431,20z",39.9898,-105.5031,0.411415446,0.16484501,0.317559431,0.503626528
848,255,,178467,1,6,North Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@39.989821313349,-105.503331493598,20z",39.9898,-105.5033,0.411415446,0.164486651,0.317591744,0.503626528
849,256,,178467,1,6,North Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@39.9874433000774,-105.510646614858,20z",39.9874,-105.5106,0.41142387,0.164128292,0.31968346,0.50363603
850,257,,178467,1,6,North Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@39.9876919428034,-105.511236379955,20z",39.9877,-105.5112,0.507981102,0.163949113,0.319454455,0.555477038
851,258,,178467,1,6,North Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@39.9880907038767,-105.514566123482,20z",39.9881,-105.5146,0.507995916,0.163769934,0.318798254,0.508142122
852,259,,178467,1,6,North Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@39.9883665688065,-105.516067824537,20z",39.9884,-105.5161,0.663327663,0.163232396,0.318318792,0.556772369
853,263,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.8275951410058,-104.949480648725,20z",39.8276,-104.9495,0.530392876,0.191363555,0.323559789,0.337039478
854,264,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.8277086675848,-104.955676597474,20z",39.8277,-104.9557,0.08400101,0.191542734,0.321756052,0.234963578
855,265,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.8283062084017,-104.958234309217,20z",39.8283,-104.9582,0.08400101,0.191721914,0.320490065,0.234963578
856,266,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.8248851681839,-104.968511267598,20z",39.8249,-104.9685,0.0840275,0.193155349,0.316174118,0.234993456
857,267,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.8234226887578,-104.972073236643,20z",39.8234,-104.9721,0.083988208,0.193692887,0.315772775,0.234949138
858,268,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.823245130926,-104.973908644256,20z",39.8232,-104.9739,0.083988208,0.193513707,0.315220916,0.234949138
859,269,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.8213540274999,-104.981978883322,20z",39.8214,-104.982,0.084008203,0.192976169,0.312590727,0.234971691
860,270,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.8200947150251,-104.984382217562,20z",39.8201,-104.9844,0.084008203,0.193334528,0.31187309,0.235028518
861,271,700547,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.8159281915814,-105.001070917766,20z",39.8159,-105.0011,0.083970908,0.192259452,0.317521765,0.234986453
862,273,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.8103073805698,-105.011525316339,20z",39.8103,-105.0115,0.212275647,0.19279699,0.319448958,0.2463745
863,277,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.7868054764918,-105.067593876383,20z",39.7868,-105.0676,0.073716451,0.189750941,0.326412531,0.251710023
864,278,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.7843365832845,-105.081758651864,20z",39.7843,-105.0818,0.042229698,0.189392582,0.326412531,0.261427549
865,279,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.7784870180746,-105.095061575603,20z",39.7785,-105.0951,0.172380762,0.188855044,0.326422902,0.294783976
866,280,700632,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.7750401334648,-105.122998997466,20z",39.775,-105.123,0.193666037,0.187959147,0.326804473,0.285607971
867,281,700527,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.7724937150908,-105.1544321043,20z",39.7725,-105.1544,0.167942705,0.186525712,0.326112636,0.358853157
868,287,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.7721235223027,-105.165729617245,20z",39.7721,-105.1657,0.167943245,0.185271457,0.325328472,0.358853765
869,288,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.7719459305535,-105.167157636486,20z",39.7719,-105.1672,0.167942138,0.185092277,0.324604726,0.358852517
870,292,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.7715560604971,-105.180583313604,20z",39.7716,-105.1806,0.167969618,0.183658843,0.324362214,0.358883512
871,293,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.7711230850629,-105.183450166678,20z",39.7711,-105.1835,0.167969618,0.183479663,0.324637219,0.358883512
872,294,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.7692114469858,-105.188924807985,20z",39.7692,-105.1889,0.167924367,0.183300484,0.324459001,0.358832473
873,295,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.7690348514337,-105.189131806766,20z",39.769,-105.1891,0.167924367,0.183121304,0.324340077,0.358832473
874,296,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.7686351490876,-105.190208194001,20z",39.7686,-105.1902,0.18193269,0.182942125,0.324373156,0.382176244
875,304,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.7564355502093,-105.22339436922,20z",39.7564,-105.2234,0.266295469,0.378068447,0.652438801,0.441020652
876,305,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.7559432429771,-105.224254424493,20z",39.7559,-105.2243,0.419827019,0.377710088,0.652438801,0.404480484
877,306,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.7540830455687,-105.228499614628,20z",39.7541,-105.2285,0.41982869,0.376814191,0.652440966,0.404482368
878,313,700867,181349,1,7,North Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.8060569631146,-105.497828422811,20z",39.8061,-105.4978,0.534380761,0.168607776,0.335137769,0.552750038
879,314,,181865,1,7,South Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.6523251582685,-105.70711356173,20z",39.6523,-105.7071,0.713833368,0.348683032,0.299015219,0.545637483
880,315,,181545,1,7,Ralston Creek,Grade Control Structure,"https://www.google.com/maps/@39.798765277975,-105.056824000796,20z",39.7988,-105.0568,0.063215218,0.18993012,0.326404398,0.251702942
881,316,700614,181545,1,7,Ralston Creek,Grade Control Structure,"https://www.google.com/maps/@39.8027574471382,-105.068038000155,20z",39.8028,-105.068,0.000243603,0.189571761,0.326404398,0.22630099
882,317,,181545,1,7,Ralston Creek,Grade Control Structure,"https://www.google.com/maps/@39.8044273919209,-105.091770533431,20z",39.8044,-105.0918,0.401411142,0.188675865,0.326721578,0.400967516
883,319,702326,181545,1,7,Ralston Creek,Grade Control Structure,"https://www.google.com/maps/@39.8205877047196,-105.179348221932,20z",39.8206,-105.1793,0.398927302,0.184196381,0.326203037,0.415124449
884,320,700586,181545,1,7,Ralston Creek,Grade Control Structure,"https://www.google.com/maps/@39.8288530980388,-105.23146028193,20z",39.8289,-105.2315,0.503789156,0.18150869,0.323942299,0.415020571
885,322,,181545,1,7,Ralston Creek,Grade Control Structure,"https://www.google.com/maps/@39.8298864435283,-105.233493085151,20z",39.8299,-105.2335,0.713694295,0.180971152,0.323051642,0.476135573
886,323,,181545,1,7,Ralston Creek,Grade Control Structure,"https://www.google.com/maps/@39.8301264764873,-105.234269156001,20z",39.8301,-105.2343,0.713694295,0.180612793,0.322669387,0.476135573
887,324,,181545,1,7,Ralston Creek,Grade Control Structure,"https://www.google.com/maps/@39.8305857265786,-105.234860766963,20z",39.8306,-105.2349,0.713694758,0.180433614,0.322390378,0.476136096
888,326,,181545,1,7,Ralston Creek,Grade Control Structure,"https://www.google.com/maps/@39.8315486446229,-105.236818916376,20z",39.8315,-105.2368,0.71369058,0.180075255,0.321559177,0.202136951
889,329,,78956,2,11,Arkansas River,Grade Control Structure,"https://www.google.com/maps/@39.2403399998784,-106.351410999982,20z",39.2403,-106.3514,0.54585801,0.1171833,0.303043287,0.47552735
890,330,1100520,78956,2,11,Arkansas River,Grade Control Structure,"https://www.google.com/maps/@39.2277810004544,-106.356051999584,20z",39.2278,-106.3561,0.545915016,0.116287404,0.29840262,0.475591648
891,332,,78956,2,11,Arkansas River,Grade Control Structure,"https://www.google.com/maps/@39.2217320002239,-106.355939000409,20z",39.2217,-106.3559,0.418022915,0.115033148,0.297281241,0.469908293
892,341,,78956,2,11,Arkansas River,Grade Control Structure,"https://www.google.com/maps/@39.0265970000753,-106.243861999687,20z",39.0266,-106.2439,0.723372961,0.468374843,0.866085023,0.656259642
893,343,1100535,78956,2,11,Arkansas River,Grade Control Structure,"https://www.google.com/maps/@38.8288100001459,-106.109803000352,20z",38.8288,-106.1098,0.592972324,0.620318939,1,0.631323613
894,346,1200504,78956,2,12,Arkansas River,Grade Control Structure,"https://www.google.com/maps/@38.4323550003247,-105.27534299972,20z",38.4324,-105.2753,0.665250637,0.536821358,0.64787603,0.693598719
895,348,1200503,78956,2,12,Arkansas River,Grade Control Structure,"https://www.google.com/maps/@38.4338919997105,-105.256937000437,20z",38.4339,-105.2569,0.576269977,0.340261602,0.326457729,0.495369436
896,349,1200509,78956,2,12,Arkansas River,Grade Control Structure,"https://www.google.com/maps/@38.433948000017,-105.253437000211,20z",38.4339,-105.2534,0.620064566,0.340440781,0.331245,0.596002213
897,350,,78956,2,12,Arkansas River,Grade Control Structure,"https://www.google.com/maps/@38.4389889998711,-105.228197999666,20z",38.439,-105.2282,0.634652328,0.34079914,0.326403067,0.497538125
898,351,,78956,2,12,Arkansas River,Grade Control Structure,"https://www.google.com/maps/@38.4273849996028,-105.18966700003,20z",38.4274,-105.1897,0.636646954,0.144239384,0.322270356,0.380993348
899,360,,78956,2,10,Arkansas River,Grade Control Structure,"https://www.google.com/maps/@38.253947000408,-104.605178000373,20z",38.2539,-104.6052,0.572662454,0.141910052,0.32663649,0.482085333
900,371,,78956,2,67,Arkansas River,Grade Control Structure,"https://www.google.com/maps/@38.0667330003664,-102.933098999936,20z",38.0667,-102.9331,0.861961443,0.026339366,0.263491724,0.760883818
901,379,1000593,193719,2,10,Fountain Creek,Grade Control Structure,"https://www.google.com/maps/@38.713733000012,-104.722646000105,20z",38.7137,-104.7226,NA,0.15373589,NA,NA
902,380,1000593,193719,2,10,Fountain Creek,Grade Control Structure,"https://www.google.com/maps/@38.7138479998769,-104.722597999753,20z",38.7138,-104.7226,NA,0.153915069,NA,NA
903,381,,193719,2,10,Fountain Creek,Grade Control Structure,"https://www.google.com/maps/@38.7722059996909,-104.770672000498,20z",38.7722,-104.7707,NA,0.156065221,NA,NA
904,382,,193719,2,10,Fountain Creek,Grade Control Structure,"https://www.google.com/maps/@38.7889460001937,-104.780795999627,20z",38.7889,-104.7808,0.166809347,0.156781939,0.326178893,0.341549999
905,383,,193719,2,10,Fountain Creek,Grade Control Structure,"https://www.google.com/maps/@38.7922059998978,-104.781543999547,20z",38.7922,-104.7815,0.094294211,0.156961118,0.326178893,0.314959954
906,384,,193719,2,10,Fountain Creek,Grade Control Structure,"https://www.google.com/maps/@38.8064359998618,-104.801603000022,20z",38.8064,-104.8016,0.099093192,0.157498656,0.325984393,0.273280982
907,385,1000736,193719,2,10,Fountain Creek,Grade Control Structure,"https://www.google.com/maps/@38.8117659999475,-104.810046999888,20z",38.8118,-104.81,5.37E-06,0.157677836,0.326095751,0.259617409
908,386,1000736,193719,2,10,Fountain Creek,Grade Control Structure,"https://www.google.com/maps/@38.8121280003788,-104.810484999911,20z",38.8121,-104.8105,1.08E-06,0.157857015,0.326090196,0.259612572
909,387,1000736,193719,2,10,Fountain Creek,Grade Control Structure,"https://www.google.com/maps/@38.8124090004457,-104.810613999565,20z",38.8124,-104.8106,0,0.158036194,0.3260888,0.259611358
910,392,,193719,2,10,Fountain Creek,Grade Control Structure,"https://www.google.com/maps/@38.8280280004151,-104.833707000129,20z",38.828,-104.8337,0.34740706,0.15929045,0.326155431,0.54100905
911,393,,193719,2,10,Fountain Creek,Grade Control Structure,"https://www.google.com/maps/@38.8539820000038,-104.875640000432,20z",38.854,-104.8756,0.350823115,0.158752912,0.326135825,0.401721381
912,397,,193719,2,10,Fountain Creek,Grade Control Structure,"https://www.google.com/maps/@38.8728190004301,-104.928836000053,20z",38.8728,-104.9288,0.461402165,0.154273428,0.322710326,0.578287574
913,398,,179861,2,11,East Fork Arkansas River,Grade Control Structure,"https://www.google.com/maps/@39.2866029998508,-106.279007999493,20z",39.2866,-106.279,0.702574889,0.118616735,0.309163127,0.478076666
914,408,,201778,2,79,Huerfano River,Grade Control Structure,"https://www.google.com/maps/@37.7506139999348,-105.094549999814,20z",37.7506,-105.0945,0.78668944,0.074359434,0.197764694,0.599709668
915,409,7900548,201778,2,79,Huerfano River,Grade Control Structure,"https://www.google.com/maps/@37.7642759999658,-105.134364000343,20z",37.7643,-105.1344,0.717411146,0.073105178,0.190606169,0.657516552
916,411,7900595,201778,2,79,Huerfano River,Grade Control Structure,"https://www.google.com/maps/@37.7655809998469,-105.214195000431,20z",37.7656,-105.2142,0.625615469,0.040315356,0.148234321,0.505039792
917,413,,201778,2,79,Huerfano River,Grade Control Structure,"https://www.google.com/maps/@37.7594829998129,-105.226978000196,20z",37.7595,-105.227,0.5755254,0.030998029,0.140800912,0.48138259
918,420,7900568,201778,2,79,Huerfano River,Grade Control Structure,"https://www.google.com/maps/@37.7285540001722,-105.279108000335,20z",37.7286,-105.2791,0.543509735,0.00824225,0.133655376,0.491466334
919,422,,201778,2,79,Huerfano River,Grade Control Structure,"https://www.google.com/maps/@37.727514000247,-105.291983000563,20z",37.7275,-105.292,0.629805601,0.006450457,0.129222047,0.477553879
920,424,7900788,201778,2,79,Huerfano River,Grade Control Structure,"https://www.google.com/maps/@37.7292029999713,-105.304027000277,20z",37.7292,-105.304,0.62982416,0.00555456,0.123870648,0.477574812
921,436,,201778,2,79,Huerfano River,Grade Control Structure,"https://www.google.com/maps/@37.7277629995611,-105.353803999623,20z",37.7278,-105.3538,0.478689804,0.030102132,0.125399303,0.594383575
922,446,1900606,201784,2,19,Purgatoire River,Grade Control Structure,"https://www.google.com/maps/@37.197671000225,-104.475564999954,20z",37.1977,-104.4756,0.574818487,0.037986024,0.324097207,0.544522283
923,450,1900568,201784,2,19,Purgatoire River,Grade Control Structure,"https://www.google.com/maps/@37.1255289995989,-104.675274999572,20z",37.1255,-104.6753,0.733503961,0.040136176,0.306388049,0.609020996
924,451,1900553,201784,2,19,Purgatoire River,Grade Control Structure,"https://www.google.com/maps/@37.1255720003502,-104.697864999952,20z",37.1256,-104.6979,0.683631707,0.03924028,0.290712752,0.602458676
925,452,,201784,2,19,Purgatoire River,Grade Control Structure,"https://www.google.com/maps/@37.1225579997552,-104.752598000163,20z",37.1226,-104.7526,0.724927791,0.0390611,0.262096095,0.652225475
926,453,1900563,201784,2,19,Purgatoire River,Grade Control Structure,"https://www.google.com/maps/@37.1214270002379,-104.772600000428,20z",37.1214,-104.7726,0.729752909,0.038881921,0.2521571,0.605939688
927,454,1900579,201784,2,19,Purgatoire River,Grade Control Structure,"https://www.google.com/maps/@37.133286999933,-104.821006999563,20z",37.1333,-104.821,0.638430486,0.032073105,0.22284003,0.504407983
928,456,,201784,2,19,Purgatoire River,Grade Control Structure,"https://www.google.com/maps/@37.1359730002303,-104.870645000055,20z",37.136,-104.8706,0.712977209,0.032610643,0.207833258,0.610630998
929,457,1900562,201784,2,19,Purgatoire River,Grade Control Structure,"https://www.google.com/maps/@37.1578049997594,-104.932073000375,20z",37.1578,-104.9321,0.706516869,0.029027056,0.175255875,0.610801418
930,458,1900588,193079,2,19,South Fork Purgatoire River,Grade Control Structure,"https://www.google.com/maps/@37.1597699998462,-104.958036000033,20z",37.1598,-104.958,0.703285746,0.028847877,0.150129869,0.506380587
931,459,1900862,193079,2,19,South Fork Purgatoire River,Grade Control Structure,"https://www.google.com/maps/@37.1588320002001,-104.963655000329,20z",37.1588,-104.9637,0.629743307,0.028668697,0.14705286,0.503169707
932,460,1900862,193079,2,19,South Fork Purgatoire River,Grade Control Structure,"https://www.google.com/maps/@37.1584050000416,-104.965054999548,20z",37.1584,-104.9651,0.629743307,0.028310339,0.146324962,0.503169707
933,461,1900506,193079,2,19,South Fork Purgatoire River,Grade Control Structure,"https://www.google.com/maps/@37.1532659998819,-104.995164999743,20z",37.1533,-104.9952,0.462340717,0.019888909,0.131208175,0.589769333
934,462,,193079,2,19,South Fork Purgatoire River,Grade Control Structure,"https://www.google.com/maps/@37.1496809997674,-105.038827999595,20z",37.1497,-105.0388,0.485812852,0.014871887,0.123115177,0.495647742
935,464,1900594,193145,2,19,South Fork Purgatoire River,Grade Control Structure,"https://www.google.com/maps/@37.1165389998576,-104.860030999573,20z",37.1165,-104.86,0.724895003,0.032789823,0.214452369,0.613959806
936,472,,1385432,3,20,Rio Grande River,Grade Control Structure,"https://www.google.com/maps/@37.814457386224,-106.871707879717,20z",37.8145,-106.8717,0.587870851,0.198709909,0.628039037,0.504316539
937,473,,1385432,3,20,Rio Grande River,Grade Control Structure,"https://www.google.com/maps/@37.8108613654053,-106.867741201752,20z",37.8109,-106.8677,0.587854564,0.198889088,0.625095266,0.504298169
938,474,,1385432,3,20,Rio Grande River,Grade Control Structure,"https://www.google.com/maps/@37.8065005369695,-106.863877790519,20z",37.8065,-106.8639,0.814265147,0.199247447,0.621951196,0.508815966
939,475,,1385432,3,20,Rio Grande River,Grade Control Structure,"https://www.google.com/maps/@37.7833020407746,-106.842474054156,20z",37.7833,-106.8425,0.776685467,0.20103924,0.626114573,0.667843081
940,481,,1385432,3,20,Rio Grande River,Grade Control Structure,"https://www.google.com/maps/@37.6847780483174,-106.450647563105,20z",37.6848,-106.4506,0.571386077,0.228632861,0.935831752,0.458139347
941,494,,1385432,3,20,Rio Grande River,Grade Control Structure,"https://www.google.com/maps/@37.6117574182815,-106.174954221672,20z",37.6118,-106.175,0.650853066,0.078838918,0.31127037,0.339897029
942,516,,190746,3,21,La Jara Creek,Grade Control Structure,"https://www.google.com/maps/@37.2101921499765,-106.187638697529,20z",37.2102,-106.1876,0.78055954,0.063071134,0.218110963,0.508429346
943,532,2100591,190624,3,21,Alamosa River,Grade Control Structure,"https://www.google.com/maps/@37.2876284744016,-106.122782305214,20z",37.2876,-106.1228,0.713686794,0.076688765,0.243217471,0.456265854
944,537,,190624,3,21,Alamosa River,Grade Control Structure,"https://www.google.com/maps/@37.286565574517,-106.10209230489,20z",37.2866,-106.1021,0.713760813,0.079734815,0.254252148,0.450581337
945,538,100511,201759,2.753990454,20.88062775,South Platte River,Grade Control Structure,"https://www.google.com/maps/@40.3092815103832,-104.159771018884,20z",37.3062,-105.7799,NA,0.068984053,NA,NA
946,539,2100572,190624,3,21,Alamosa River,Grade Control Structure,"https://www.google.com/maps/@37.2866421232309,-106.090071060926,20z",37.2866,-106.0901,0.713767159,0.080630711,0.26056905,0.431892204
947,541,2100600,190624,3,21,Alamosa River,Grade Control Structure,"https://www.google.com/maps/@37.2904588869937,-106.074153833853,20z",37.2905,-106.0742,0.713707739,0.081347429,0.268563975,0.390625149
948,542,,190624,3,21,Alamosa River,Grade Control Structure,"https://www.google.com/maps/@37.2914009275833,-106.072952788165,20z",37.2914,-106.073,0.713707739,0.081705787,0.269108182,0.356358087
949,559,,192925,3,22,Conejos River,Grade Control Structure,"https://www.google.com/maps/@37.0614684984719,-106.09601262634,20z",37.0615,-106.096,0.839727618,0.037090127,0.282845036,0.40193364
950,565,,192925,3,22,Conejos River,Grade Control Structure,"https://www.google.com/maps/@37.0846115494355,-106.049590020694,20z",37.0846,-106.0496,0.797752014,0.045332378,0.308334585,0.36690605
951,589,,192925,3,22,Conejos River,Grade Control Structure,"https://www.google.com/maps/@37.2939619321121,-105.806480242275,20z",37.294,-105.8065,0.776912347,0.06970077,0.278302962,0.432229339
952,604,,190279,3,20,South Fork Rio Grande,Grade Control Structure,"https://www.google.com/maps/@37.6100263444953,-106.706320907531,20z",37.61,-106.7063,0.719419779,0.014513528,0.295121742,0.585134796
953,605,,190279,3,20,South Fork Rio Grande,Grade Control Structure,"https://www.google.com/maps/@37.6108691761784,-106.698533487199,20z",37.6109,-106.6985,0.768177244,0.014692707,0.298431813,0.50494959
954,618,,201748,4,59,Gunnison River,Grade Control Structure,"https://www.google.com/maps/@38.5404695748428,-106.949772096133,20z",38.5405,-106.9498,0.34869669,0.200322523,0.652692119,0.456120404
955,619,,201748,4,59,Gunnison River,Grade Control Structure,"https://www.google.com/maps/@38.5508998012094,-106.948215248298,20z",38.5509,-106.9482,0.724780895,0.397778176,0.651218642,0.630766134
956,650,,186323,4,40,North Fork Gunnison River,Grade Control Structure,"https://www.google.com/maps/@38.8737880032729,-107.597941984878,20z",38.8738,-107.5979,NA,0.082960043,NA,NA
957,663,,1440517,7,71,Dolores River,Grade Control Structure,"https://www.google.com/maps/@37.5752871046438,-108.576912406771,20z",37.5753,-108.5769,0.72554089,0.029922953,0.254902575,0.651336738
958,677,,188198,4,62,Lake Fork,Grade Control Structure,"https://www.google.com/maps/@38.3219673465373,-107.226506243924,20z",38.322,-107.2265,0.744810946,0.239741982,0.464406326,0.507467222
959,678,,188198,4,62,Lake Fork,Grade Control Structure,"https://www.google.com/maps/@38.3172503452877,-107.225896224981,20z",38.3173,-107.2259,0.587816628,0.042286329,0.140966169,0.507352486
960,679,6200651,188198,4,62,Lake Fork,Grade Control Structure,"https://www.google.com/maps/@38.3139772882899,-107.223973740352,20z",38.314,-107.224,0.710612505,0.040494535,0.142863779,0.599640562
961,681,6201709,188198,4,62,Lake Fork,Grade Control Structure,"https://www.google.com/maps/@38.2873605798801,-107.237330524681,20z",38.2874,-107.2373,0.587776891,0.040673714,0.161484292,0.49401
962,682,,188198,4,62,Lake Fork,Grade Control Structure,"https://www.google.com/maps/@38.2857026484368,-107.238263954958,20z",38.2857,-107.2383,0.587776891,0.040852894,0.162692673,0.49401
963,683,6200500,188198,4,62,Lake Fork,Grade Control Structure,"https://www.google.com/maps/@38.2761169948263,-107.241903653747,20z",38.2761,-107.2419,0.632050543,0.041211252,0.169536865,0.548199823
964,685,6201459,188198,4,62,Lake Fork,Grade Control Structure,"https://www.google.com/maps/@38.2199650232113,-107.270550009061,20z",38.22,-107.2706,0.702419794,0.039777818,0.210134413,0.555662437
965,688,,188198,4,62,Lake Fork,Grade Control Structure,"https://www.google.com/maps/@38.0676435241258,-107.299077471989,20z",38.0676,-107.2991,0.71900491,0.209281491,0.636566544,0.501097291
966,690,,188198,4,62,Lake Fork,Grade Control Structure,"https://www.google.com/maps/@38.0589795384607,-107.297190943237,20z",38.059,-107.2972,0.671801266,0.207489697,0.641760935,0.48640845
